"student_id","district"
956227,"Camas"
953213,"Wilsonville"
941902,"Camas"
954216,"Sherwood"
902153,"Ridgefield"
955577,"St. Paul"
915438,"Beaverton"
929649,"Beaverton"
923269,"Beaverton"
910150,"St. Paul"
958109,"Beaverton"
960375,"Ridgefield"
916039,"Riverdale"
943137,"Sherwood"
932823,"Lake Oswego"
906646,"Sherwood"
906902,"Sherwood"
946446,"Ridgefield"
908657,"Beaverton"
944591,"Lake Oswego"
900208,"Lake Oswego"
908782,"Beaverton"
901873,"Ridgefield"
901519,"Sherwood"
906415,"Beaverton"
935051,"St. Paul"
923297,"Beaverton"
907595,"Ridgefield"
916018,"Wilsonville"
958742,"Beaverton"
922865,"Riverdale"
931851,"Riverdale"
956358,"Camas"
914619,"Camas"
920449,"Sherwood"
907921,"Sherwood"
949625,"Sherwood"
930469,"Riverdale"
941039,"St. Paul"
904430,"Wilsonville"
917025,"Sherwood"
908435,"Lake Oswego"
931266,"Camas"
950321,"Lake Oswego"
919012,"St. Paul"
948067,"Ridgefield"
905802,"Lake Oswego"
940650,"Riverdale"
934788,"Sherwood"
931263,"Beaverton"
954656,"Beaverton"
959560,"St. Paul"
943041,"St. Paul"
952158,"Camas"
913193,"St. Paul"
921269,"Beaverton"
939469,"Camas"
929753,"Camas"
906365,"Wilsonville"
928413,"Ridgefield"
907190,"Camas"
923634,"Beaverton"
953545,"St. Paul"
907344,"Wilsonville"
941573,"Beaverton"
932926,"Wilsonville"
950021,"Ridgefield"
917594,"Wilsonville"
953929,"Sherwood"
948060,"Beaverton"
953895,"Lake Oswego"
915870,"Wilsonville"
905211,"Riverdale"
904642,"St. Paul"
958882,"St. Paul"
909664,"Beaverton"
958658,"Lake Oswego"
955762,"Camas"
940860,"Ridgefield"
940148,"Sherwood"
928244,"Wilsonville"
910709,"Wilsonville"
942662,"Wilsonville"
927907,"Beaverton"
958400,"St. Paul"
955672,"Beaverton"
935710,"Sherwood"
935419,"Ridgefield"
960334,"Lake Oswego"
930118,"Camas"
937306,"Camas"
926967,"Beaverton"
944777,"Riverdale"
923701,"Lake Oswego"
953486,"Lake Oswego"
920015,"St. Paul"
942464,"Lake Oswego"
906414,"Sherwood"
909332,"Beaverton"
914875,"Beaverton"
909935,"Wilsonville"
928486,"Wilsonville"
942180,"Ridgefield"
945190,"Lake Oswego"
957330,"Lake Oswego"
947319,"Sherwood"
950137,"Sherwood"
940100,"Beaverton"
932259,"Wilsonville"
950422,"Beaverton"
920494,"Lake Oswego"
949123,"Sherwood"
917878,"Sherwood"
929772,"St. Paul"
916495,"Lake Oswego"
921608,"Beaverton"
908418,"Lake Oswego"
949983,"Beaverton"
900770,"Lake Oswego"
903011,"Beaverton"
949124,"Ridgefield"
901019,"Lake Oswego"
900388,"Ridgefield"
947555,"Wilsonville"
919017,"Wilsonville"
925319,"Riverdale"
935894,"St. Paul"
926553,"Ridgefield"
932183,"Riverdale"
934791,"St. Paul"
923225,"Beaverton"
901633,"Ridgefield"
930435,"Riverdale"
919071,"Camas"
944516,"Beaverton"
939120,"Beaverton"
903960,"Wilsonville"
904994,"Wilsonville"
932335,"Lake Oswego"
957949,"Ridgefield"
904302,"St. Paul"
947037,"Beaverton"
941614,"St. Paul"
952760,"Camas"
954115,"Wilsonville"
904407,"Lake Oswego"
912233,"Ridgefield"
918319,"Camas"
918562,"Sherwood"
918950,"Sherwood"
925830,"Sherwood"
941853,"St. Paul"
956778,"Camas"
949909,"Lake Oswego"
902522,"Camas"
959287,"Ridgefield"
920339,"Wilsonville"
923829,"Sherwood"
909636,"Sherwood"
904918,"St. Paul"
949776,"Lake Oswego"
956981,"St. Paul"
929563,"Sherwood"
944728,"Sherwood"
928220,"Beaverton"
913454,"Beaverton"
949031,"Sherwood"
911759,"Lake Oswego"
951343,"Riverdale"
916096,"Camas"
946443,"Beaverton"
916933,"Wilsonville"
925058,"Riverdale"
942661,"Wilsonville"
904904,"Wilsonville"
907319,"Lake Oswego"
921363,"Sherwood"
912995,"Sherwood"
929614,"Camas"
917685,"St. Paul"
953211,"Lake Oswego"
904547,"Wilsonville"
932029,"Lake Oswego"
944195,"Sherwood"
957764,"Ridgefield"
918644,"Lake Oswego"
931867,"Riverdale"
920695,"Lake Oswego"
908515,"Camas"
948259,"Wilsonville"
914694,"Wilsonville"
952819,"Camas"
935250,"Camas"
937142,"Sherwood"
901507,"Wilsonville"
939809,"Wilsonville"
902773,"Ridgefield"
938484,"St. Paul"
905318,"St. Paul"
907178,"Beaverton"
924642,"Camas"
935720,"Beaverton"
912843,"Beaverton"
906396,"Camas"
943244,"Ridgefield"
919162,"St. Paul"
942127,"Ridgefield"
901579,"Ridgefield"
955016,"Lake Oswego"
959832,"Beaverton"
913919,"Sherwood"
911466,"Beaverton"
948876,"Beaverton"
940636,"St. Paul"
940959,"Ridgefield"
943327,"Sherwood"
960480,"Beaverton"
930962,"Beaverton"
932799,"Wilsonville"
943367,"Riverdale"
918023,"Riverdale"
945742,"Camas"
954359,"Sherwood"
919806,"Lake Oswego"
917691,"St. Paul"
903408,"Sherwood"
906334,"Sherwood"
907675,"Ridgefield"
935519,"St. Paul"
931611,"Sherwood"
958253,"Ridgefield"
955734,"Beaverton"
948267,"Beaverton"
945253,"Sherwood"
920993,"Beaverton"
927824,"Camas"
936686,"Lake Oswego"
935160,"Camas"
957537,"St. Paul"
919814,"Sherwood"
906751,"Camas"
920384,"Lake Oswego"
958831,"Camas"
913569,"Sherwood"
909414,"St. Paul"
924263,"Lake Oswego"
933259,"Camas"
918349,"Beaverton"
953565,"Riverdale"
902333,"Sherwood"
920123,"Beaverton"
913348,"Riverdale"
912333,"Beaverton"
934675,"Camas"
948415,"Ridgefield"
957928,"Beaverton"
920766,"Sherwood"
938415,"Sherwood"
954226,"Sherwood"
949259,"Ridgefield"
956771,"Ridgefield"
934873,"Lake Oswego"
930433,"Beaverton"
905642,"Lake Oswego"
900891,"Sherwood"
917168,"St. Paul"
912472,"Sherwood"
940237,"Wilsonville"
956571,"St. Paul"
908017,"Camas"
906601,"Beaverton"
915681,"Sherwood"
920267,"Lake Oswego"
949792,"Ridgefield"
949455,"Sherwood"
951327,"Beaverton"
921095,"Ridgefield"
912842,"Lake Oswego"
929682,"Sherwood"
957307,"Sherwood"
938740,"Beaverton"
908593,"Camas"
927053,"Ridgefield"
936940,"Wilsonville"
901120,"Wilsonville"
949043,"Lake Oswego"
950567,"Beaverton"
918056,"Ridgefield"
921570,"Sherwood"
923429,"Wilsonville"
936808,"St. Paul"
948152,"Ridgefield"
942821,"Camas"
959254,"Ridgefield"
953575,"Sherwood"
902761,"Lake Oswego"
909162,"Beaverton"
959535,"Beaverton"
941051,"Beaverton"
957345,"Beaverton"
938506,"Ridgefield"
901046,"Lake Oswego"
931842,"Camas"
930839,"Beaverton"
913532,"Beaverton"
925518,"Beaverton"
906805,"Ridgefield"
903990,"Ridgefield"
922804,"Beaverton"
930725,"St. Paul"
955736,"Wilsonville"
949814,"Wilsonville"
952193,"Beaverton"
917686,"Ridgefield"
939593,"Beaverton"
942139,"Beaverton"
917780,"Beaverton"
911119,"Riverdale"
912815,"Sherwood"
944376,"St. Paul"
908246,"Riverdale"
952108,"Beaverton"
913547,"Riverdale"
925725,"St. Paul"
934754,"Camas"
913788,"Lake Oswego"
958437,"Beaverton"
953056,"Beaverton"
914431,"Riverdale"
918373,"Wilsonville"
910554,"Lake Oswego"
904602,"Sherwood"
945026,"Lake Oswego"
932532,"Lake Oswego"
907942,"Camas"
952864,"Camas"
904892,"Wilsonville"
917816,"Wilsonville"
902942,"Lake Oswego"
927199,"Ridgefield"
907037,"Beaverton"
923443,"Ridgefield"
949399,"Lake Oswego"
957476,"Camas"
904244,"Riverdale"
916578,"Sherwood"
927103,"Sherwood"
950720,"Lake Oswego"
917899,"Wilsonville"
926189,"St. Paul"
914542,"Lake Oswego"
907331,"Beaverton"
941250,"Ridgefield"
950791,"Wilsonville"
946104,"Wilsonville"
936224,"Ridgefield"
955704,"Sherwood"
909882,"Lake Oswego"
941683,"Wilsonville"
941918,"Lake Oswego"
910471,"Sherwood"
924985,"Riverdale"
913637,"Beaverton"
905723,"St. Paul"
953765,"Lake Oswego"
916090,"Lake Oswego"
916919,"Lake Oswego"
956943,"Sherwood"
946530,"Riverdale"
910942,"St. Paul"
942088,"Wilsonville"
902070,"Lake Oswego"
939967,"St. Paul"
939356,"Riverdale"
933656,"Beaverton"
902469,"Lake Oswego"
939906,"Beaverton"
943201,"Wilsonville"
901568,"Camas"
918341,"Beaverton"
935595,"Ridgefield"
910869,"Camas"
915409,"Lake Oswego"
909053,"Lake Oswego"
929219,"Riverdale"
901664,"Sherwood"
960288,"Lake Oswego"
908394,"Sherwood"
933812,"Wilsonville"
929341,"Ridgefield"
943030,"Lake Oswego"
928374,"Camas"
937195,"Sherwood"
939097,"Lake Oswego"
907214,"Beaverton"
959793,"Lake Oswego"
951856,"Wilsonville"
935112,"Beaverton"
900156,"Sherwood"
940017,"Lake Oswego"
927425,"Ridgefield"
901857,"Lake Oswego"
951175,"Sherwood"
911312,"Lake Oswego"
939934,"Wilsonville"
940952,"Ridgefield"
901385,"Riverdale"
949489,"St. Paul"
953188,"Wilsonville"
916040,"Ridgefield"
935963,"Beaverton"
932595,"Camas"
924433,"Ridgefield"
939758,"Lake Oswego"
955009,"Beaverton"
951415,"Sherwood"
954749,"Camas"
934852,"Camas"
910488,"Wilsonville"
930410,"Lake Oswego"
913260,"Beaverton"
905520,"Ridgefield"
959073,"Camas"
915528,"St. Paul"
902034,"Beaverton"
940292,"Lake Oswego"
955537,"Sherwood"
929533,"Ridgefield"
950922,"St. Paul"
952770,"Beaverton"
941485,"St. Paul"
945212,"Ridgefield"
940250,"St. Paul"
949771,"Lake Oswego"
940824,"Wilsonville"
959463,"Riverdale"
933469,"Beaverton"
959596,"Beaverton"
954471,"Lake Oswego"
924883,"Sherwood"
943885,"Beaverton"
939997,"Beaverton"
947540,"Wilsonville"
921320,"Ridgefield"
928362,"Ridgefield"
911237,"Wilsonville"
932354,"Sherwood"
920210,"Camas"
960222,"Beaverton"
913782,"Wilsonville"
948636,"Beaverton"
928595,"Sherwood"
957161,"St. Paul"
916620,"Sherwood"
958797,"Camas"
905890,"St. Paul"
957644,"Beaverton"
945760,"Beaverton"
940287,"Wilsonville"
916940,"Ridgefield"
942257,"St. Paul"
959477,"Sherwood"
928901,"Riverdale"
958917,"Wilsonville"
941738,"Lake Oswego"
957278,"Riverdale"
960077,"Sherwood"
949058,"Wilsonville"
900138,"Sherwood"
918120,"Sherwood"
940461,"Ridgefield"
956414,"Camas"
924384,"Sherwood"
952895,"Beaverton"
942696,"Wilsonville"
941800,"Sherwood"
918072,"St. Paul"
924364,"Lake Oswego"
922832,"Camas"
921010,"St. Paul"
908600,"Beaverton"
918195,"St. Paul"
918128,"Ridgefield"
901323,"Sherwood"
903825,"Lake Oswego"
953251,"Beaverton"
916607,"Ridgefield"
926842,"Ridgefield"
908671,"Ridgefield"
919466,"Sherwood"
926021,"Sherwood"
958245,"Ridgefield"
913743,"Beaverton"
931094,"Camas"
904365,"Wilsonville"
958397,"Beaverton"
914381,"Riverdale"
949670,"Riverdale"
945411,"Ridgefield"
945289,"Beaverton"
952553,"Sherwood"
918877,"St. Paul"
953024,"Wilsonville"
923632,"Beaverton"
938512,"Beaverton"
941267,"Beaverton"
944363,"Beaverton"
946184,"Camas"
945639,"Sherwood"
929386,"Beaverton"
951309,"Lake Oswego"
914707,"Wilsonville"
945111,"Wilsonville"
922938,"Riverdale"
918835,"Camas"
920626,"Sherwood"
943637,"Ridgefield"
929240,"Wilsonville"
909529,"Sherwood"
930265,"St. Paul"
904360,"Beaverton"
957222,"Wilsonville"
959825,"Wilsonville"
919911,"Ridgefield"
902621,"Beaverton"
953704,"Wilsonville"
935615,"Ridgefield"
922839,"Beaverton"
955356,"Beaverton"
947307,"St. Paul"
952057,"Riverdale"
927551,"Sherwood"
958867,"Wilsonville"
950030,"Lake Oswego"
947508,"Wilsonville"
906041,"Riverdale"
936687,"Camas"
933142,"Lake Oswego"
947356,"Lake Oswego"
958890,"St. Paul"
926447,"Lake Oswego"
908508,"Sherwood"
903176,"Sherwood"
914170,"Lake Oswego"
916350,"Ridgefield"
906939,"Lake Oswego"
925149,"Lake Oswego"
953102,"Beaverton"
924595,"Camas"
928239,"Wilsonville"
953319,"Wilsonville"
911724,"St. Paul"
942410,"Beaverton"
930663,"Lake Oswego"
953192,"Wilsonville"
950902,"Riverdale"
910092,"Wilsonville"
953669,"Camas"
940471,"Beaverton"
945388,"Beaverton"
950423,"Camas"
933654,"Sherwood"
904606,"Wilsonville"
935723,"Sherwood"
945053,"Ridgefield"
923561,"Lake Oswego"
915810,"Ridgefield"
960030,"Wilsonville"
936596,"Beaverton"
901994,"Riverdale"
905275,"St. Paul"
948285,"Beaverton"
944966,"Camas"
945559,"Wilsonville"
928779,"Lake Oswego"
905608,"Lake Oswego"
938210,"Sherwood"
907802,"Wilsonville"
908505,"Wilsonville"
936373,"Ridgefield"
947152,"Sherwood"
944815,"St. Paul"
907216,"Beaverton"
955460,"Camas"
932979,"Camas"
905118,"Camas"
909242,"Camas"
913544,"St. Paul"
912259,"Sherwood"
928743,"St. Paul"
900355,"Sherwood"
918902,"Beaverton"
927247,"Camas"
917051,"Sherwood"
930949,"Riverdale"
925624,"Wilsonville"
911914,"Ridgefield"
912250,"Sherwood"
931017,"Camas"
952228,"Beaverton"
905939,"Lake Oswego"
941007,"Camas"
929365,"St. Paul"
924786,"Ridgefield"
930523,"Beaverton"
921847,"Lake Oswego"
951014,"Riverdale"
914718,"Wilsonville"
910320,"Camas"
914055,"St. Paul"
940361,"Wilsonville"
948606,"Lake Oswego"
934076,"Ridgefield"
952442,"Camas"
909552,"Ridgefield"
903551,"Wilsonville"
949185,"Sherwood"
948812,"Sherwood"
946692,"Beaverton"
928007,"Riverdale"
934026,"Wilsonville"
910533,"Wilsonville"
925104,"Sherwood"
931972,"Sherwood"
959196,"Riverdale"
941465,"Wilsonville"
940618,"Ridgefield"
943844,"Riverdale"
913739,"Sherwood"
911351,"Beaverton"
948086,"Wilsonville"
906186,"Wilsonville"
908585,"Sherwood"
902264,"Ridgefield"
943120,"Ridgefield"
960212,"Ridgefield"
935825,"Ridgefield"
910317,"Lake Oswego"
904480,"Wilsonville"
932220,"St. Paul"
923579,"Sherwood"
918008,"Beaverton"
944603,"Beaverton"
953447,"Sherwood"
942507,"Sherwood"
927543,"Beaverton"
950533,"Lake Oswego"
914673,"St. Paul"
950973,"Sherwood"
952887,"Lake Oswego"
922294,"Lake Oswego"
903443,"Sherwood"
953910,"St. Paul"
920693,"Sherwood"
948322,"Lake Oswego"
927037,"Beaverton"
903482,"Wilsonville"
921811,"Ridgefield"
923902,"Sherwood"
911037,"Camas"
948205,"Ridgefield"
929207,"Ridgefield"
908187,"St. Paul"
945847,"Wilsonville"
952412,"St. Paul"
919490,"Wilsonville"
957528,"Ridgefield"
912155,"Wilsonville"
915349,"Ridgefield"
931853,"Lake Oswego"
935958,"Camas"
915278,"Lake Oswego"
930790,"Sherwood"
910429,"Lake Oswego"
955082,"Beaverton"
921200,"Beaverton"
936052,"Beaverton"
958202,"Lake Oswego"
918883,"Camas"
937885,"Sherwood"
959805,"Sherwood"
949786,"Wilsonville"
954368,"Ridgefield"
952337,"Wilsonville"
927679,"Ridgefield"
926887,"St. Paul"
921940,"Beaverton"
907268,"Wilsonville"
926915,"Sherwood"
954032,"Sherwood"
935038,"St. Paul"
921836,"Lake Oswego"
918226,"Beaverton"
955322,"Wilsonville"
944643,"St. Paul"
957199,"Beaverton"
948032,"Beaverton"
932905,"Sherwood"
919483,"Beaverton"
910532,"Camas"
952738,"Riverdale"
943765,"Sherwood"
957616,"Sherwood"
908137,"Wilsonville"
925746,"Camas"
901722,"Ridgefield"
922028,"Wilsonville"
928967,"Wilsonville"
938285,"Ridgefield"
944540,"Sherwood"
912350,"Sherwood"
953912,"St. Paul"
951248,"Sherwood"
960118,"Wilsonville"
956225,"Lake Oswego"
911802,"Riverdale"
956180,"Riverdale"
942260,"Sherwood"
937373,"Sherwood"
930934,"Beaverton"
940557,"Lake Oswego"
923608,"Lake Oswego"
954615,"St. Paul"
951116,"Wilsonville"
926458,"Beaverton"
953676,"Beaverton"
912373,"Wilsonville"
921262,"Wilsonville"
947783,"Sherwood"
948379,"Sherwood"
943043,"Lake Oswego"
929255,"Beaverton"
958308,"Camas"
905966,"St. Paul"
938678,"Lake Oswego"
950592,"Camas"
934119,"Sherwood"
903846,"Sherwood"
942023,"Lake Oswego"
907732,"Riverdale"
948173,"Camas"
912798,"St. Paul"
906857,"Ridgefield"
905101,"Lake Oswego"
912362,"Lake Oswego"
954666,"Lake Oswego"
951008,"Riverdale"
944112,"Wilsonville"
917818,"Riverdale"
940145,"Sherwood"
916392,"Sherwood"
951825,"Sherwood"
942556,"Wilsonville"
945719,"Beaverton"
905825,"Camas"
945295,"Ridgefield"
920235,"Sherwood"
903719,"Beaverton"
920131,"Wilsonville"
909677,"Wilsonville"
909508,"Wilsonville"
960421,"Lake Oswego"
940976,"Beaverton"
948174,"Sherwood"
938223,"Camas"
918207,"Wilsonville"
935798,"Lake Oswego"
926481,"St. Paul"
957518,"Sherwood"
950227,"Ridgefield"
960397,"Sherwood"
919300,"Lake Oswego"
900743,"Sherwood"
946847,"Camas"
912508,"Ridgefield"
907354,"Riverdale"
954670,"Sherwood"
935018,"Camas"
945366,"Beaverton"
916787,"Wilsonville"
937519,"Ridgefield"
900437,"Beaverton"
934933,"Riverdale"
958106,"Ridgefield"
930210,"St. Paul"
940259,"Wilsonville"
924665,"Ridgefield"
906812,"St. Paul"
935465,"Wilsonville"
912374,"Wilsonville"
930277,"Beaverton"
900732,"Riverdale"
903209,"Sherwood"
926614,"Lake Oswego"
918780,"Sherwood"
936412,"Wilsonville"
924311,"Wilsonville"
941671,"Sherwood"
931134,"Beaverton"
927940,"Lake Oswego"
938475,"Riverdale"
915390,"Riverdale"
931696,"Beaverton"
904647,"Beaverton"
916243,"Wilsonville"
913479,"Lake Oswego"
937594,"Sherwood"
906578,"Ridgefield"
920300,"Lake Oswego"
911359,"Sherwood"
938179,"Sherwood"
921966,"Beaverton"
926263,"Wilsonville"
935439,"St. Paul"
935494,"Lake Oswego"
917605,"Beaverton"
951384,"Wilsonville"
956780,"Sherwood"
902113,"St. Paul"
914402,"Camas"
956612,"Ridgefield"
905706,"Lake Oswego"
915772,"Beaverton"
912004,"Lake Oswego"
912634,"Beaverton"
903171,"Camas"
930772,"Beaverton"
940708,"Ridgefield"
916759,"Riverdale"
959293,"Wilsonville"
909165,"Beaverton"
907988,"Wilsonville"
960586,"Sherwood"
949080,"Sherwood"
941279,"St. Paul"
958975,"St. Paul"
923361,"Beaverton"
953474,"Wilsonville"
913947,"Riverdale"
917712,"St. Paul"
940610,"St. Paul"
953789,"Beaverton"
905867,"St. Paul"
940352,"Ridgefield"
929846,"Ridgefield"
911404,"Sherwood"
937698,"St. Paul"
950313,"Beaverton"
908005,"St. Paul"
905855,"Camas"
918394,"Beaverton"
915287,"Sherwood"
912220,"St. Paul"
920545,"Camas"
900801,"Lake Oswego"
940294,"Ridgefield"
904415,"Beaverton"
955086,"Sherwood"
924356,"Riverdale"
900606,"Camas"
928962,"St. Paul"
943123,"Beaverton"
926151,"Sherwood"
907762,"Sherwood"
957779,"St. Paul"
952333,"Ridgefield"
917376,"Lake Oswego"
958417,"Lake Oswego"
944158,"Sherwood"
924816,"St. Paul"
914927,"Beaverton"
918771,"Beaverton"
924220,"Lake Oswego"
924731,"Wilsonville"
927491,"Riverdale"
960015,"Ridgefield"
911520,"Lake Oswego"
922263,"Lake Oswego"
959868,"Riverdale"
922025,"Lake Oswego"
959937,"St. Paul"
912384,"St. Paul"
945319,"Beaverton"
947048,"Lake Oswego"
959391,"Sherwood"
946755,"Beaverton"
918901,"Sherwood"
934140,"Beaverton"
926885,"Wilsonville"
926036,"Riverdale"
932090,"Beaverton"
908203,"Riverdale"
945371,"Lake Oswego"
905262,"Ridgefield"
913124,"Beaverton"
940185,"Wilsonville"
950975,"Wilsonville"
904769,"Lake Oswego"
943927,"Beaverton"
950284,"Lake Oswego"
940249,"Camas"
944853,"Sherwood"
946283,"Sherwood"
912192,"Lake Oswego"
906866,"Beaverton"
915675,"Lake Oswego"
941927,"Camas"
925792,"Wilsonville"
933256,"Lake Oswego"
934627,"Beaverton"
955190,"Wilsonville"
941044,"Sherwood"
923688,"Camas"
908287,"Sherwood"
910827,"Lake Oswego"
938849,"Wilsonville"
922274,"Beaverton"
954419,"Lake Oswego"
933907,"St. Paul"
933404,"Sherwood"
945926,"Beaverton"
936350,"Riverdale"
929407,"Lake Oswego"
916505,"Riverdale"
951816,"Lake Oswego"
900084,"St. Paul"
938888,"Riverdale"
912135,"Beaverton"
946739,"Lake Oswego"
907495,"Wilsonville"
902269,"Ridgefield"
900258,"St. Paul"
958536,"Sherwood"
945001,"Lake Oswego"
909327,"Beaverton"
901678,"Sherwood"
932002,"Ridgefield"
951542,"Camas"
946556,"St. Paul"
938670,"Camas"
901913,"Beaverton"
920548,"Riverdale"
914378,"Sherwood"
901037,"Lake Oswego"
954276,"Beaverton"
904560,"St. Paul"
916103,"Camas"
953838,"St. Paul"
917832,"Wilsonville"
939953,"Wilsonville"
947691,"Riverdale"
936949,"Sherwood"
945492,"Ridgefield"
944431,"Beaverton"
911210,"Lake Oswego"
907740,"Ridgefield"
940841,"Beaverton"
940802,"Beaverton"
919087,"Wilsonville"
949291,"Wilsonville"
933929,"Riverdale"
914002,"St. Paul"
941306,"Lake Oswego"
910070,"Ridgefield"
959964,"Camas"
945983,"Lake Oswego"
910410,"Camas"
915505,"Lake Oswego"
944767,"Wilsonville"
914359,"St. Paul"
941502,"Ridgefield"
935216,"Ridgefield"
913053,"Wilsonville"
957221,"Camas"
924548,"Ridgefield"
912063,"Lake Oswego"
940307,"Lake Oswego"
951638,"Wilsonville"
901813,"Ridgefield"
929177,"St. Paul"
912060,"Ridgefield"
941288,"Beaverton"
920899,"Camas"
915257,"Wilsonville"
918704,"Sherwood"
934858,"Beaverton"
932249,"Sherwood"
906160,"Ridgefield"
922728,"Beaverton"
951683,"Camas"
901105,"Camas"
927220,"Camas"
956826,"Lake Oswego"
930190,"Sherwood"
936443,"St. Paul"
951867,"Beaverton"
954987,"Lake Oswego"
940227,"Beaverton"
956925,"Lake Oswego"
930215,"Lake Oswego"
957253,"Beaverton"
938007,"Beaverton"
942328,"Wilsonville"
959690,"Ridgefield"
907509,"Ridgefield"
951806,"Lake Oswego"
951348,"Lake Oswego"
960571,"Ridgefield"
922877,"Ridgefield"
913204,"Lake Oswego"
915901,"Beaverton"
950502,"Ridgefield"
944541,"Beaverton"
915670,"Lake Oswego"
907432,"Lake Oswego"
905497,"Lake Oswego"
955737,"St. Paul"
913925,"St. Paul"
951976,"Ridgefield"
950359,"Wilsonville"
909914,"St. Paul"
930474,"St. Paul"
909810,"Beaverton"
904239,"Ridgefield"
949789,"Lake Oswego"
900114,"Beaverton"
932429,"Beaverton"
927203,"Lake Oswego"
954578,"Camas"
920196,"Sherwood"
959488,"Wilsonville"
904107,"Ridgefield"
902202,"Lake Oswego"
947370,"Ridgefield"
913229,"Ridgefield"
930794,"Camas"
939607,"St. Paul"
944224,"Lake Oswego"
923892,"Beaverton"
905965,"Camas"
960184,"Lake Oswego"
951392,"Lake Oswego"
956824,"Wilsonville"
902348,"St. Paul"
915640,"Riverdale"
917205,"Sherwood"
936577,"Wilsonville"
927730,"Ridgefield"
949855,"Camas"
946466,"Wilsonville"
932142,"Sherwood"
945716,"Camas"
921084,"Beaverton"
904412,"Riverdale"
918980,"Wilsonville"
941181,"Camas"
954935,"Ridgefield"
934083,"Lake Oswego"
915214,"St. Paul"
918822,"Sherwood"
935521,"Beaverton"
932680,"Ridgefield"
905555,"Wilsonville"
949057,"Beaverton"
941374,"Wilsonville"
955575,"Beaverton"
960566,"Sherwood"
945753,"St. Paul"
924941,"Sherwood"
944441,"Beaverton"
930261,"Sherwood"
936137,"Wilsonville"
954445,"Ridgefield"
906762,"Ridgefield"
948331,"Ridgefield"
918499,"Sherwood"
956408,"Sherwood"
927634,"Sherwood"
937185,"Sherwood"
902686,"Camas"
922794,"Beaverton"
917456,"Wilsonville"
934308,"Beaverton"
914162,"Camas"
956351,"Camas"
951303,"Sherwood"
944241,"Sherwood"
959504,"St. Paul"
900703,"Sherwood"
931642,"Camas"
950459,"Lake Oswego"
914656,"Sherwood"
906104,"Riverdale"
913501,"Sherwood"
927611,"Lake Oswego"
945343,"Wilsonville"
914467,"Sherwood"
959984,"Lake Oswego"
924409,"Beaverton"
943782,"Ridgefield"
904635,"Beaverton"
936213,"Riverdale"
917619,"St. Paul"
935208,"Lake Oswego"
958737,"Lake Oswego"
957794,"Sherwood"
933502,"Riverdale"
944309,"Sherwood"
913805,"Beaverton"
949669,"Sherwood"
956458,"Riverdale"
904144,"Lake Oswego"
924083,"Beaverton"
958408,"Sherwood"
917790,"Riverdale"
946560,"Ridgefield"
949211,"Beaverton"
957555,"Wilsonville"
938242,"Beaverton"
932386,"Sherwood"
942408,"Lake Oswego"
902530,"Beaverton"
946627,"Riverdale"
905472,"St. Paul"
905524,"Sherwood"
909946,"Riverdale"
937571,"Ridgefield"
939359,"Beaverton"
956733,"St. Paul"
949331,"Beaverton"
944687,"Lake Oswego"
914721,"Lake Oswego"
954682,"Sherwood"
936813,"St. Paul"
927659,"Camas"
954417,"Riverdale"
925730,"Lake Oswego"
940110,"Beaverton"
905577,"Beaverton"
958499,"Sherwood"
910538,"Wilsonville"
920151,"Camas"
945606,"Sherwood"
945829,"Wilsonville"
944656,"Beaverton"
933698,"Ridgefield"
934719,"St. Paul"
924241,"Riverdale"
927344,"Beaverton"
919090,"Sherwood"
918729,"Lake Oswego"
920493,"Lake Oswego"
936322,"Beaverton"
902992,"Camas"
938946,"Sherwood"
904356,"Lake Oswego"
942362,"Camas"
910158,"Wilsonville"
909252,"Beaverton"
922800,"Wilsonville"
915759,"Riverdale"
911043,"Riverdale"
934975,"Sherwood"
922628,"Sherwood"
919996,"Riverdale"
942074,"Lake Oswego"
951587,"Riverdale"
951606,"Wilsonville"
948065,"Ridgefield"
927033,"Ridgefield"
945448,"Ridgefield"
922582,"Beaverton"
930098,"Beaverton"
939911,"Wilsonville"
914098,"Ridgefield"
918954,"Ridgefield"
910868,"St. Paul"
925521,"Ridgefield"
940966,"Sherwood"
918185,"Beaverton"
945334,"Lake Oswego"
923368,"Riverdale"
916782,"Camas"
930286,"Wilsonville"
931751,"Beaverton"
927802,"Ridgefield"
948164,"Camas"
942543,"Beaverton"
928570,"Beaverton"
928952,"Lake Oswego"
931928,"Sherwood"
954225,"Wilsonville"
960594,"Lake Oswego"
951599,"Lake Oswego"
938058,"Ridgefield"
935533,"Camas"
951215,"Sherwood"
916480,"Beaverton"
948502,"St. Paul"
908029,"St. Paul"
917251,"Lake Oswego"
951563,"Riverdale"
905040,"Camas"
916564,"Beaverton"
921724,"Camas"
958572,"St. Paul"
928226,"Beaverton"
905388,"St. Paul"
941591,"Beaverton"
916210,"St. Paul"
926777,"Camas"
903916,"Beaverton"
930549,"Wilsonville"
905324,"Wilsonville"
936326,"Ridgefield"
921486,"Beaverton"
957552,"Ridgefield"
946099,"Lake Oswego"
903034,"Lake Oswego"
944262,"St. Paul"
909376,"Ridgefield"
901786,"Riverdale"
904936,"Camas"
949760,"Wilsonville"
949204,"Ridgefield"
959400,"St. Paul"
941691,"St. Paul"
959757,"Wilsonville"
906776,"Beaverton"
938622,"Lake Oswego"
933461,"Beaverton"
907876,"Riverdale"
